date,hour,day_of_week,is_weekend,visitors
2026-02-04 13:38:29.003994,2,2,0,1
2026-02-04 13:38:29.003994,3,2,0,3
2026-02-04 13:38:29.003994,4,2,0,3
2026-02-04 13:38:29.003994,5,2,0,0
2026-02-04 13:38:29.003994,6,2,0,3
2026-02-04 13:38:29.003994,7,2,0,20
2026-02-04 13:38:29.003994,8,2,0,26
2026-02-04 13:38:29.003994,9,2,0,12
2026-02-04 13:38:29.003994,10,2,0,4
2026-02-04 13:38:29.003994,11,2,0,35
2026-02-04 13:38:29.003994,12,2,0,37
2026-02-04 13:38:29.003994,13,2,0,35
2026-02-04 13:38:29.003994,14,2,0,0
2026-02-04 13:38:29.003994,15,2,0,0
2026-02-04 13:38:29.003994,16,2,0,2
2026-02-04 13:38:29.003994,17,2,0,74
2026-02-04 13:38:29.003994,18,2,0,57
2026-02-04 13:38:29.003994,19,2,0,67
2026-02-04 13:38:29.003994,20,2,0,41
2026-02-04 13:38:29.003994,21,2,0,4
2026-02-04 13:38:29.003994,22,2,0,3
2026-02-04 13:38:29.003994,23,2,0,2
2026-02-05 13:38:29.003994,0,3,0,1
2026-02-05 13:38:29.003994,1,3,0,0
2026-02-05 13:38:29.003994,2,3,0,2
2026-02-05 13:38:29.003994,3,3,0,2
2026-02-05 13:38:29.003994,4,3,0,4
2026-02-05 13:38:29.003994,5,3,0,3
2026-02-05 13:38:29.003994,6,3,0,0
2026-02-05 13:38:29.003994,7,3,0,25
2026-02-05 13:38:29.003994,8,3,0,24
2026-02-05 13:38:29.003994,9,3,0,15
2026-02-05 13:38:29.003994,10,3,0,2
2026-02-05 13:38:29.003994,11,3,0,34
2026-02-05 13:38:29.003994,12,3,0,26
2026-02-05 13:38:29.003994,13,3,0,36
2026-02-05 13:38:29.003994,14,3,0,0
2026-02-05 13:38:29.003994,15,3,0,4
2026-02-05 13:38:29.003994,16,3,0,1
2026-02-05 13:38:29.003994,17,3,0,72
2026-02-05 13:38:29.003994,18,3,0,67
2026-02-05 13:38:29.003994,19,3,0,36
2026-02-05 13:38:29.003994,20,3,0,60
2026-02-05 13:38:29.003994,21,3,0,3
2026-02-05 13:38:29.003994,22,3,0,2
2026-02-05 13:38:29.003994,23,3,0,0
2026-02-06 13:38:29.003994,0,4,0,3
2026-02-06 13:38:29.003994,1,4,0,2
2026-02-06 13:38:29.003994,2,4,0,0
2026-02-06 13:38:29.003994,3,4,0,1
2026-02-06 13:38:29.003994,4,4,0,2
2026-02-06 13:38:29.003994,5,4,0,4
2026-02-06 13:38:29.003994,6,4,0,0
2026-02-06 13:38:29.003994,7,4,0,23
2026-02-06 13:38:29.003994,8,4,0,14
2026-02-06 13:38:29.003994,9,4,0,24
2026-02-06 13:38:29.003994,10,4,0,0
2026-02-06 13:38:29.003994,11,4,0,32
2026-02-06 13:38:29.003994,12,4,0,48
2026-02-06 13:38:29.003994,13,4,0,41
2026-02-06 13:38:29.003994,14,4,0,0
2026-02-06 13:38:29.003994,15,4,0,0
2026-02-06 13:38:29.003994,16,4,0,0
2026-02-06 13:38:29.003994,17,4,0,78
2026-02-06 13:38:29.003994,18,4,0,74
2026-02-06 13:38:29.003994,19,4,0,75
2026-02-06 13:38:29.003994,20,4,0,48
2026-02-06 13:38:29.003994,21,4,0,4
2026-02-06 13:38:29.003994,22,4,0,1
2026-02-06 13:38:29.003994,23,4,0,3
2026-02-07 13:38:29.003994,0,5,1,3
2026-02-07 13:38:29.003994,1,5,1,1
2026-02-07 13:38:29.003994,2,5,1,3
2026-02-07 13:38:29.003994,3,5,1,1
2026-02-07 13:38:29.003994,4,5,1,4
2026-02-07 13:38:29.003994,5,5,1,3
2026-02-07 13:38:29.003994,6,5,1,1
2026-02-07 13:38:29.003994,7,5,1,43
2026-02-07 13:38:29.003994,8,5,1,31
2026-02-07 13:38:29.003994,9,5,1,42
2026-02-07 13:38:29.003994,10,5,1,1
2026-02-07 13:38:29.003994,11,5,1,69
2026-02-07 13:38:29.003994,12,5,1,60
2026-02-07 13:38:29.003994,13,5,1,69
2026-02-07 13:38:29.003994,14,5,1,1
2026-02-07 13:38:29.003994,15,5,1,3
2026-02-07 13:38:29.003994,16,5,1,6
2026-02-07 13:38:29.003994,17,5,1,57
2026-02-07 13:38:29.003994,18,5,1,105
2026-02-07 13:38:29.003994,19,5,1,63
2026-02-07 13:38:29.003994,20,5,1,87
2026-02-07 13:38:29.003994,21,5,1,3
2026-02-07 13:38:29.003994,22,5,1,3
2026-02-07 13:38:29.003994,23,5,1,3
2026-02-08 13:38:29.003994,0,6,1,4
2026-02-08 13:38:29.003994,1,6,1,1
2026-02-08 13:38:29.003994,2,6,1,6
2026-02-08 13:38:29.003994,3,6,1,6
2026-02-08 13:38:29.003994,4,6,1,3
2026-02-08 13:38:29.003994,5,6,1,6
2026-02-08 13:38:29.003994,6,6,1,6
2026-02-08 13:38:29.003994,7,6,1,31
2026-02-08 13:38:29.003994,8,6,1,16
2026-02-08 13:38:29.003994,9,6,1,27
2026-02-08 13:38:29.003994,10,6,1,1
2026-02-08 13:38:29.003994,11,6,1,33
2026-02-08 13:38:29.003994,12,6,1,34
2026-02-08 13:38:29.003994,13,6,1,55
2026-02-08 13:38:29.003994,14,6,1,4
2026-02-08 13:38:29.003994,15,6,1,0
2026-02-08 13:38:29.003994,16,6,1,1
2026-02-08 13:38:29.003994,17,6,1,60
2026-02-08 13:38:29.003994,18,6,1,69
2026-02-08 13:38:29.003994,19,6,1,78
2026-02-08 13:38:29.003994,20,6,1,115
2026-02-08 13:38:29.003994,21,6,1,4
2026-02-08 13:38:29.003994,22,6,1,6
2026-02-08 13:38:29.003994,23,6,1,1
2026-02-09 13:38:29.003994,0,0,0,2
2026-02-09 13:38:29.003994,1,0,0,1
2026-02-09 13:38:29.003994,2,0,0,0
2026-02-09 13:38:29.003994,3,0,0,3
2026-02-09 13:38:29.003994,4,0,0,0
2026-02-09 13:38:29.003994,5,0,0,4
2026-02-09 13:38:29.003994,6,0,0,3
2026-02-09 13:38:29.003994,7,0,0,21
2026-02-09 13:38:29.003994,8,0,0,15
2026-02-09 13:38:29.003994,9,0,0,21
2026-02-09 13:38:29.003994,10,0,0,4
2026-02-09 13:38:29.003994,11,0,0,29
2026-02-09 13:38:29.003994,12,0,0,39
2026-02-09 13:38:29.003994,13,0,0,48
2026-02-09 13:38:29.003994,14,0,0,0
2026-02-09 13:38:29.003994,15,0,0,3
2026-02-09 13:38:29.003994,16,0,0,2
2026-02-09 13:38:29.003994,17,0,0,66
2026-02-09 13:38:29.003994,18,0,0,37
2026-02-09 13:38:29.003994,19,0,0,73
2026-02-09 13:38:29.003994,20,0,0,71
2026-02-09 13:38:29.003994,21,0,0,0
2026-02-09 13:38:29.003994,22,0,0,4
2026-02-09 13:38:29.003994,23,0,0,0
2026-02-10 13:38:29.003994,0,1,0,4
2026-02-10 13:38:29.003994,1,1,0,2
2026-02-10 13:38:29.003994,2,1,0,1
2026-02-10 13:38:29.003994,3,1,0,1
2026-02-10 13:38:29.003994,4,1,0,2
2026-02-10 13:38:29.003994,5,1,0,3
2026-02-10 13:38:29.003994,6,1,0,0
2026-02-10 13:38:29.003994,7,1,0,27
2026-02-10 13:38:29.003994,8,1,0,24
2026-02-10 13:38:29.003994,9,1,0,10
2026-02-10 13:38:29.003994,10,1,0,4
2026-02-10 13:38:29.003994,11,1,0,20
2026-02-10 13:38:29.003994,12,1,0,46
2026-02-10 13:38:29.003994,13,1,0,38
2026-02-10 13:38:29.003994,14,1,0,0
2026-02-10 13:38:29.003994,15,1,0,0
2026-02-10 13:38:29.003994,16,1,0,3
2026-02-10 13:38:29.003994,17,1,0,57
2026-02-10 13:38:29.003994,18,1,0,35
2026-02-10 13:38:29.003994,19,1,0,34
2026-02-10 13:38:29.003994,20,1,0,51
2026-02-10 13:38:29.003994,21,1,0,3
2026-02-10 13:38:29.003994,22,1,0,3
2026-02-10 13:38:29.003994,23,1,0,3
2026-02-11 13:38:29.003994,0,2,0,3
2026-02-11 13:38:29.003994,1,2,0,2
2026-02-11 13:38:29.003994,2,2,0,4
2026-02-11 13:38:29.003994,3,2,0,4
2026-02-11 13:38:29.003994,4,2,0,0
2026-02-11 13:38:29.003994,5,2,0,1
2026-02-11 13:38:29.003994,6,2,0,2
2026-02-11 13:38:29.003994,7,2,0,25
2026-02-11 13:38:29.003994,8,2,0,29
2026-02-11 13:38:29.003994,9,2,0,11
2026-02-11 13:38:29.003994,10,2,0,2
2026-02-11 13:38:29.003994,11,2,0,20
2026-02-11 13:38:29.003994,12,2,0,21
2026-02-11 13:38:29.003994,13,2,0,42
2026-02-11 13:38:29.003994,14,2,0,0
2026-02-11 13:38:29.003994,15,2,0,1
2026-02-11 13:38:29.003994,16,2,0,1
2026-02-11 13:38:29.003994,17,2,0,44
2026-02-11 13:38:29.003994,18,2,0,44
2026-02-11 13:38:29.003994,19,2,0,58
2026-02-11 13:38:29.003994,20,2,0,52
2026-02-11 13:38:29.003994,21,2,0,2
2026-02-11 13:38:29.003994,22,2,0,0
2026-02-11 13:38:29.003994,23,2,0,3
2026-02-12 13:38:29.003994,0,3,0,0
2026-02-12 13:38:29.003994,1,3,0,1
2026-02-12 13:38:29.003994,2,3,0,3
2026-02-12 13:38:29.003994,3,3,0,0
2026-02-12 13:38:29.003994,4,3,0,3
2026-02-12 13:38:29.003994,5,3,0,2
2026-02-12 13:38:29.003994,6,3,0,0
2026-02-12 13:38:29.003994,7,3,0,25
2026-02-12 13:38:29.003994,8,3,0,22
2026-02-12 13:38:29.003994,9,3,0,15
2026-02-12 13:38:29.003994,10,3,0,1
2026-02-12 13:38:29.003994,11,3,0,43
2026-02-12 13:38:29.003994,12,3,0,22
2026-02-12 13:38:29.003994,13,3,0,29
2026-02-12 13:38:29.003994,14,3,0,4
2026-02-12 13:38:29.003994,15,3,0,3
2026-02-12 13:38:29.003994,16,3,0,0
2026-02-12 13:38:29.003994,17,3,0,72
2026-02-12 13:38:29.003994,18,3,0,41
2026-02-12 13:38:29.003994,19,3,0,37
2026-02-12 13:38:29.003994,20,3,0,33
2026-02-12 13:38:29.003994,21,3,0,3
2026-02-12 13:38:29.003994,22,3,0,1
2026-02-12 13:38:29.003994,23,3,0,2
2026-02-13 13:38:29.003994,0,4,0,0
2026-02-13 13:38:29.003994,1,4,0,1
2026-02-13 13:38:29.003994,2,4,0,3
2026-02-13 13:38:29.003994,3,4,0,1
2026-02-13 13:38:29.003994,4,4,0,1
2026-02-13 13:38:29.003994,5,4,0,4
2026-02-13 13:38:29.003994,6,4,0,1
2026-02-13 13:38:29.003994,7,4,0,25
2026-02-13 13:38:29.003994,8,4,0,19
2026-02-13 13:38:29.003994,9,4,0,23
2026-02-13 13:38:29.003994,10,4,0,3
2026-02-13 13:38:29.003994,11,4,0,21
2026-02-13 13:38:29.003994,12,4,0,47
2026-02-13 13:38:29.003994,13,4,0,35
2026-02-13 13:38:29.003994,14,4,0,0
2026-02-13 13:38:29.003994,15,4,0,1
2026-02-13 13:38:29.003994,16,4,0,4
2026-02-13 13:38:29.003994,17,4,0,40
2026-02-13 13:38:29.003994,18,4,0,33
2026-02-13 13:38:29.003994,19,4,0,61
2026-02-13 13:38:29.003994,20,4,0,55
2026-02-13 13:38:29.003994,21,4,0,0
2026-02-13 13:38:29.003994,22,4,0,4
2026-02-13 13:38:29.003994,23,4,0,3
2026-02-14 13:38:29.003994,0,5,1,3
2026-02-14 13:38:29.003994,1,5,1,1
2026-02-14 13:38:29.003994,2,5,1,0
2026-02-14 13:38:29.003994,3,5,1,4
2026-02-14 13:38:29.003994,4,5,1,1
2026-02-14 13:38:29.003994,5,5,1,6
2026-02-14 13:38:29.003994,6,5,1,6
2026-02-14 13:38:29.003994,7,5,1,21
2026-02-14 13:38:29.003994,8,5,1,19
2026-02-14 13:38:29.003994,9,5,1,27
2026-02-14 13:38:29.003994,10,5,1,6
2026-02-14 13:38:29.003994,11,5,1,43
2026-02-14 13:38:29.003994,12,5,1,72
2026-02-14 13:38:29.003994,13,5,1,72
2026-02-14 13:38:29.003994,14,5,1,3
2026-02-14 13:38:29.003994,15,5,1,1
2026-02-14 13:38:29.003994,16,5,1,0
2026-02-14 13:38:29.003994,17,5,1,52
2026-02-14 13:38:29.003994,18,5,1,114
2026-02-14 13:38:29.003994,19,5,1,118
2026-02-14 13:38:29.003994,20,5,1,49
2026-02-14 13:38:29.003994,21,5,1,3
2026-02-14 13:38:29.003994,22,5,1,3
2026-02-14 13:38:29.003994,23,5,1,4
2026-02-15 13:38:29.003994,0,6,1,3
2026-02-15 13:38:29.003994,1,6,1,1
2026-02-15 13:38:29.003994,2,6,1,1
2026-02-15 13:38:29.003994,3,6,1,4
2026-02-15 13:38:29.003994,4,6,1,3
2026-02-15 13:38:29.003994,5,6,1,3
2026-02-15 13:38:29.003994,6,6,1,6
2026-02-15 13:38:29.003994,7,6,1,16
2026-02-15 13:38:29.003994,8,6,1,39
2026-02-15 13:38:29.003994,9,6,1,39
2026-02-15 13:38:29.003994,10,6,1,3
2026-02-15 13:38:29.003994,11,6,1,72
2026-02-15 13:38:29.003994,12,6,1,30
2026-02-15 13:38:29.003994,13,6,1,70
2026-02-15 13:38:29.003994,14,6,1,1
2026-02-15 13:38:29.003994,15,6,1,1
2026-02-15 13:38:29.003994,16,6,1,3
2026-02-15 13:38:29.003994,17,6,1,52
2026-02-15 13:38:29.003994,18,6,1,55
2026-02-15 13:38:29.003994,19,6,1,108
2026-02-15 13:38:29.003994,20,6,1,79
2026-02-15 13:38:29.003994,21,6,1,0
2026-02-15 13:38:29.003994,22,6,1,0
2026-02-15 13:38:29.003994,23,6,1,3
2026-02-16 13:38:29.003994,0,0,0,2
2026-02-16 13:38:29.003994,1,0,0,4
2026-02-16 13:38:29.003994,2,0,0,4
2026-02-16 13:38:29.003994,3,0,0,1
2026-02-16 13:38:29.003994,4,0,0,3
2026-02-16 13:38:29.003994,5,0,0,0
2026-02-16 13:38:29.003994,6,0,0,0
2026-02-16 13:38:29.003994,7,0,0,19
2026-02-16 13:38:29.003994,8,0,0,15
2026-02-16 13:38:29.003994,9,0,0,27
2026-02-16 13:38:29.003994,10,0,0,4
2026-02-16 13:38:29.003994,11,0,0,49
2026-02-16 13:38:29.003994,12,0,0,36
2026-02-16 13:38:29.003994,13,0,0,48
2026-02-16 13:38:29.003994,14,0,0,2
2026-02-16 13:38:29.003994,15,0,0,2
2026-02-16 13:38:29.003994,16,0,0,2
2026-02-16 13:38:29.003994,17,0,0,47
2026-02-16 13:38:29.003994,18,0,0,42
2026-02-16 13:38:29.003994,19,0,0,66
2026-02-16 13:38:29.003994,20,0,0,75
2026-02-16 13:38:29.003994,21,0,0,0
2026-02-16 13:38:29.003994,22,0,0,0
2026-02-16 13:38:29.003994,23,0,0,0
2026-02-17 13:38:29.003994,0,1,0,1
2026-02-17 13:38:29.003994,1,1,0,1
2026-02-17 13:38:29.003994,2,1,0,3
2026-02-17 13:38:29.003994,3,1,0,4
2026-02-17 13:38:29.003994,4,1,0,4
2026-02-17 13:38:29.003994,5,1,0,3
2026-02-17 13:38:29.003994,6,1,0,3
2026-02-17 13:38:29.003994,7,1,0,25
2026-02-17 13:38:29.003994,8,1,0,25
2026-02-17 13:38:29.003994,9,1,0,24
2026-02-17 13:38:29.003994,10,1,0,3
2026-02-17 13:38:29.003994,11,1,0,29
2026-02-17 13:38:29.003994,12,1,0,45
2026-02-17 13:38:29.003994,13,1,0,41
2026-02-17 13:38:29.003994,14,1,0,1
2026-02-17 13:38:29.003994,15,1,0,4
2026-02-17 13:38:29.003994,16,1,0,2
2026-02-17 13:38:29.003994,17,1,0,55
2026-02-17 13:38:29.003994,18,1,0,54
2026-02-17 13:38:29.003994,19,1,0,44
2026-02-17 13:38:29.003994,20,1,0,35
2026-02-17 13:38:29.003994,21,1,0,3
2026-02-17 13:38:29.003994,22,1,0,4
2026-02-17 13:38:29.003994,23,1,0,0
2026-02-18 13:38:29.003994,0,2,0,4
2026-02-18 13:38:29.003994,1,2,0,4
2026-02-18 13:38:29.003994,2,2,0,4
2026-02-18 13:38:29.003994,3,2,0,2
2026-02-18 13:38:29.003994,4,2,0,4
2026-02-18 13:38:29.003994,5,2,0,3
2026-02-18 13:38:29.003994,6,2,0,1
2026-02-18 13:38:29.003994,7,2,0,26
2026-02-18 13:38:29.003994,8,2,0,27
2026-02-18 13:38:29.003994,9,2,0,22
2026-02-18 13:38:29.003994,10,2,0,4
2026-02-18 13:38:29.003994,11,2,0,24
2026-02-18 13:38:29.003994,12,2,0,24
2026-02-18 13:38:29.003994,13,2,0,22
2026-02-18 13:38:29.003994,14,2,0,3
2026-02-18 13:38:29.003994,15,2,0,3
2026-02-18 13:38:29.003994,16,2,0,3
2026-02-18 13:38:29.003994,17,2,0,59
2026-02-18 13:38:29.003994,18,2,0,65
2026-02-18 13:38:29.003994,19,2,0,55
2026-02-18 13:38:29.003994,20,2,0,69
2026-02-18 13:38:29.003994,21,2,0,0
2026-02-18 13:38:29.003994,22,2,0,4
2026-02-18 13:38:29.003994,23,2,0,2
2026-02-19 13:38:29.003994,0,3,0,1
2026-02-19 13:38:29.003994,1,3,0,3
2026-02-19 13:38:29.003994,2,3,0,3
2026-02-19 13:38:29.003994,3,3,0,2
2026-02-19 13:38:29.003994,4,3,0,1
2026-02-19 13:38:29.003994,5,3,0,3
2026-02-19 13:38:29.003994,6,3,0,3
2026-02-19 13:38:29.003994,7,3,0,25
2026-02-19 13:38:29.003994,8,3,0,16
2026-02-19 13:38:29.003994,9,3,0,23
2026-02-19 13:38:29.003994,10,3,0,2
2026-02-19 13:38:29.003994,11,3,0,29
2026-02-19 13:38:29.003994,12,3,0,28
2026-02-19 13:38:29.003994,13,3,0,35
2026-02-19 13:38:29.003994,14,3,0,1
2026-02-19 13:38:29.003994,15,3,0,2
2026-02-19 13:38:29.003994,16,3,0,0
2026-02-19 13:38:29.003994,17,3,0,74
2026-02-19 13:38:29.003994,18,3,0,63
2026-02-19 13:38:29.003994,19,3,0,53
2026-02-19 13:38:29.003994,20,3,0,36
2026-02-19 13:38:29.003994,21,3,0,2
2026-02-19 13:38:29.003994,22,3,0,1
2026-02-19 13:38:29.003994,23,3,0,2
2026-02-20 13:38:29.003994,0,4,0,2
2026-02-20 13:38:29.003994,1,4,0,4
2026-02-20 13:38:29.003994,2,4,0,3
2026-02-20 13:38:29.003994,3,4,0,4
2026-02-20 13:38:29.003994,4,4,0,1
2026-02-20 13:38:29.003994,5,4,0,1
2026-02-20 13:38:29.003994,6,4,0,4
2026-02-20 13:38:29.003994,7,4,0,19
2026-02-20 13:38:29.003994,8,4,0,27
2026-02-20 13:38:29.003994,9,4,0,14
2026-02-20 13:38:29.003994,10,4,0,4
2026-02-20 13:38:29.003994,11,4,0,47
2026-02-20 13:38:29.003994,12,4,0,45
2026-02-20 13:38:29.003994,13,4,0,48
2026-02-20 13:38:29.003994,14,4,0,1
2026-02-20 13:38:29.003994,15,4,0,1
2026-02-20 13:38:29.003994,16,4,0,0
2026-02-20 13:38:29.003994,17,4,0,68
2026-02-20 13:38:29.003994,18,4,0,38
2026-02-20 13:38:29.003994,19,4,0,41
2026-02-20 13:38:29.003994,20,4,0,73
2026-02-20 13:38:29.003994,21,4,0,2
2026-02-20 13:38:29.003994,22,4,0,2
2026-02-20 13:38:29.003994,23,4,0,2
2026-02-21 13:38:29.003994,0,5,1,3
2026-02-21 13:38:29.003994,1,5,1,1
2026-02-21 13:38:29.003994,2,5,1,3
2026-02-21 13:38:29.003994,3,5,1,1
2026-02-21 13:38:29.003994,4,5,1,1
2026-02-21 13:38:29.003994,5,5,1,6
2026-02-21 13:38:29.003994,6,5,1,1
2026-02-21 13:38:29.003994,7,5,1,18
2026-02-21 13:38:29.003994,8,5,1,18
2026-02-21 13:38:29.003994,9,5,1,31
2026-02-21 13:38:29.003994,10,5,1,3
2026-02-21 13:38:29.003994,11,5,1,39
2026-02-21 13:38:29.003994,12,5,1,73
2026-02-21 13:38:29.003994,13,5,1,49
2026-02-21 13:38:29.003994,14,5,1,6
2026-02-21 13:38:29.003994,15,5,1,6
2026-02-21 13:38:29.003994,16,5,1,3
2026-02-21 13:38:29.003994,17,5,1,67
2026-02-21 13:38:29.003994,18,5,1,75
2026-02-21 13:38:29.003994,19,5,1,103
2026-02-21 13:38:29.003994,20,5,1,64
2026-02-21 13:38:29.003994,21,5,1,6
2026-02-21 13:38:29.003994,22,5,1,6
2026-02-21 13:38:29.003994,23,5,1,1
2026-02-22 13:38:29.003994,0,6,1,1
2026-02-22 13:38:29.003994,1,6,1,6
2026-02-22 13:38:29.003994,2,6,1,4
2026-02-22 13:38:29.003994,3,6,1,3
2026-02-22 13:38:29.003994,4,6,1,0
2026-02-22 13:38:29.003994,5,6,1,1
2026-02-22 13:38:29.003994,6,6,1,6
2026-02-22 13:38:29.003994,7,6,1,30
2026-02-22 13:38:29.003994,8,6,1,33
2026-02-22 13:38:29.003994,9,6,1,37
2026-02-22 13:38:29.003994,10,6,1,1
2026-02-22 13:38:29.003994,11,6,1,30
2026-02-22 13:38:29.003994,12,6,1,40
2026-02-22 13:38:29.003994,13,6,1,46
2026-02-22 13:38:29.003994,14,6,1,6
2026-02-22 13:38:29.003994,15,6,1,3
2026-02-22 13:38:29.003994,16,6,1,4
2026-02-22 13:38:29.003994,17,6,1,58
2026-02-22 13:38:29.003994,18,6,1,61
2026-02-22 13:38:29.003994,19,6,1,108
2026-02-22 13:38:29.003994,20,6,1,87
2026-02-22 13:38:29.003994,21,6,1,3
2026-02-22 13:38:29.003994,22,6,1,0
2026-02-22 13:38:29.003994,23,6,1,0
2026-02-23 13:38:29.003994,0,0,0,0
2026-02-23 13:38:29.003994,1,0,0,3
2026-02-23 13:38:29.003994,2,0,0,4
2026-02-23 13:38:29.003994,3,0,0,4
2026-02-23 13:38:29.003994,4,0,0,3
2026-02-23 13:38:29.003994,5,0,0,1
2026-02-23 13:38:29.003994,6,0,0,3
2026-02-23 13:38:29.003994,7,0,0,26
2026-02-23 13:38:29.003994,8,0,0,10
2026-02-23 13:38:29.003994,9,0,0,29
2026-02-23 13:38:29.003994,10,0,0,0
2026-02-23 13:38:29.003994,11,0,0,22
2026-02-23 13:38:29.003994,12,0,0,49
2026-02-23 13:38:29.003994,13,0,0,29
2026-02-23 13:38:29.003994,14,0,0,2
2026-02-23 13:38:29.003994,15,0,0,2
2026-02-23 13:38:29.003994,16,0,0,2
2026-02-23 13:38:29.003994,17,0,0,47
2026-02-23 13:38:29.003994,18,0,0,74
2026-02-23 13:38:29.003994,19,0,0,52
2026-02-23 13:38:29.003994,20,0,0,78
2026-02-23 13:38:29.003994,21,0,0,3
2026-02-23 13:38:29.003994,22,0,0,3
2026-02-23 13:38:29.003994,23,0,0,3
2026-02-24 13:38:29.003994,0,1,0,4
2026-02-24 13:38:29.003994,1,1,0,0
2026-02-24 13:38:29.003994,2,1,0,3
2026-02-24 13:38:29.003994,3,1,0,2
2026-02-24 13:38:29.003994,4,1,0,4
2026-02-24 13:38:29.003994,5,1,0,2
2026-02-24 13:38:29.003994,6,1,0,2
2026-02-24 13:38:29.003994,7,1,0,28
2026-02-24 13:38:29.003994,8,1,0,25
2026-02-24 13:38:29.003994,9,1,0,13
2026-02-24 13:38:29.003994,10,1,0,2
2026-02-24 13:38:29.003994,11,1,0,43
2026-02-24 13:38:29.003994,12,1,0,40
2026-02-24 13:38:29.003994,13,1,0,42
2026-02-24 13:38:29.003994,14,1,0,4
2026-02-24 13:38:29.003994,15,1,0,4
2026-02-24 13:38:29.003994,16,1,0,1
2026-02-24 13:38:29.003994,17,1,0,35
2026-02-24 13:38:29.003994,18,1,0,47
2026-02-24 13:38:29.003994,19,1,0,67
2026-02-24 13:38:29.003994,20,1,0,30
2026-02-24 13:38:29.003994,21,1,0,3
2026-02-24 13:38:29.003994,22,1,0,2
2026-02-24 13:38:29.003994,23,1,0,3
2026-02-25 13:38:29.003994,0,2,0,2
2026-02-25 13:38:29.003994,1,2,0,2
2026-02-25 13:38:29.003994,2,2,0,3
2026-02-25 13:38:29.003994,3,2,0,1
2026-02-25 13:38:29.003994,4,2,0,3
2026-02-25 13:38:29.003994,5,2,0,3
2026-02-25 13:38:29.003994,6,2,0,2
2026-02-25 13:38:29.003994,7,2,0,12
2026-02-25 13:38:29.003994,8,2,0,29
2026-02-25 13:38:29.003994,9,2,0,24
2026-02-25 13:38:29.003994,10,2,0,2
2026-02-25 13:38:29.003994,11,2,0,23
2026-02-25 13:38:29.003994,12,2,0,46
2026-02-25 13:38:29.003994,13,2,0,32
2026-02-25 13:38:29.003994,14,2,0,0
2026-02-25 13:38:29.003994,15,2,0,4
2026-02-25 13:38:29.003994,16,2,0,2
2026-02-25 13:38:29.003994,17,2,0,37
2026-02-25 13:38:29.003994,18,2,0,69
2026-02-25 13:38:29.003994,19,2,0,43
2026-02-25 13:38:29.003994,20,2,0,32
2026-02-25 13:38:29.003994,21,2,0,3
2026-02-25 13:38:29.003994,22,2,0,2
2026-02-25 13:38:29.003994,23,2,0,3
2026-02-26 13:38:29.003994,0,3,0,2
2026-02-26 13:38:29.003994,1,3,0,4
2026-02-26 13:38:29.003994,2,3,0,4
2026-02-26 13:38:29.003994,3,3,0,0
2026-02-26 13:38:29.003994,4,3,0,3
2026-02-26 13:38:29.003994,5,3,0,0
2026-02-26 13:38:29.003994,6,3,0,1
2026-02-26 13:38:29.003994,7,3,0,21
2026-02-26 13:38:29.003994,8,3,0,23
2026-02-26 13:38:29.003994,9,3,0,25
2026-02-26 13:38:29.003994,10,3,0,1
2026-02-26 13:38:29.003994,11,3,0,38
2026-02-26 13:38:29.003994,12,3,0,28
2026-02-26 13:38:29.003994,13,3,0,45
2026-02-26 13:38:29.003994,14,3,0,2
2026-02-26 13:38:29.003994,15,3,0,0
2026-02-26 13:38:29.003994,16,3,0,4
2026-02-26 13:38:29.003994,17,3,0,60
2026-02-26 13:38:29.003994,18,3,0,43
2026-02-26 13:38:29.003994,19,3,0,59
2026-02-26 13:38:29.003994,20,3,0,68
2026-02-26 13:38:29.003994,21,3,0,2
2026-02-26 13:38:29.003994,22,3,0,2
2026-02-26 13:38:29.003994,23,3,0,0
2026-02-27 13:38:29.003994,0,4,0,3
2026-02-27 13:38:29.003994,1,4,0,1
2026-02-27 13:38:29.003994,2,4,0,3
2026-02-27 13:38:29.003994,3,4,0,3
2026-02-27 13:38:29.003994,4,4,0,4
2026-02-27 13:38:29.003994,5,4,0,2
2026-02-27 13:38:29.003994,6,4,0,4
2026-02-27 13:38:29.003994,7,4,0,10
2026-02-27 13:38:29.003994,8,4,0,16
2026-02-27 13:38:29.003994,9,4,0,22
2026-02-27 13:38:29.003994,10,4,0,4
2026-02-27 13:38:29.003994,11,4,0,28
2026-02-27 13:38:29.003994,12,4,0,32
2026-02-27 13:38:29.003994,13,4,0,31
2026-02-27 13:38:29.003994,14,4,0,4
2026-02-27 13:38:29.003994,15,4,0,4
2026-02-27 13:38:29.003994,16,4,0,0
2026-02-27 13:38:29.003994,17,4,0,41
2026-02-27 13:38:29.003994,18,4,0,69
2026-02-27 13:38:29.003994,19,4,0,69
2026-02-27 13:38:29.003994,20,4,0,58
2026-02-27 13:38:29.003994,21,4,0,2
2026-02-27 13:38:29.003994,22,4,0,0
2026-02-27 13:38:29.003994,23,4,0,3
2026-02-28 13:38:29.003994,0,5,1,1
2026-02-28 13:38:29.003994,1,5,1,4
2026-02-28 13:38:29.003994,2,5,1,6
2026-02-28 13:38:29.003994,3,5,1,0
2026-02-28 13:38:29.003994,4,5,1,0
2026-02-28 13:38:29.003994,5,5,1,0
2026-02-28 13:38:29.003994,6,5,1,3
2026-02-28 13:38:29.003994,7,5,1,42
